X,Y,CU
-410.0012261010168,331.4404517314723,0.3507474652813448
-127.09144960331433,45.050229599258536,0.6411447345123312
-441.64074834653286,217.37625423381417,0.303121854608903
-248.0441648628857,131.29646865808314,0.36692176719100733
-264.4999316692927,141.87886416236563,0.19053069762418307
-296.25222088208767,186.802199770031,0.1533814853335171
-143.7165718617463,153.20632985585837,0.14566981675312027
-339.74646245135136,254.80528978545047,0.26358409211175965
-225.42847474425983,96.80761263380136,0.3793385960714323
-104.37930641624332,70.7428724877778,0.8143080322268438
-457.34591744701515,275.2581493128413,0.2071642183531165
-316.30393556325856,62.86543929792431,0.45499564806822645
-464.99850428262465,273.83788310218256,0.2407313432127733
-258.9962109018685,25.17808809742032,0.1959930788718604
-185.59834873335802,-47.262697777164014,0.8845886881957353
-185.7940908913462,82.19255631171806,0.2965433933559054
-202.20151426664088,69.59042311345316,0.5033967715128986
-419.62670629358144,222.23523545019276,0.33577472352812704
-187.2403584159784,52.90344609508503,0.3892996786741764
-117.56536717023558,94.16772721635414,0.35643691569181246
-191.8246012993624,204.54607023378614,0.23716462351288997
-229.49773630801013,51.262958520662735,0.4085804832294395
-277.81787045874415,104.57051399363367,0.15706130494568635
-281.32953503945976,131.85837938841016,0.13969092282171078
-180.4897292366768,214.92563203420303,0.18523712942351883
-184.51040829998,40.12655573575056,0.479100924393728
-216.95654818319096,26.731670346556164,0.8191850417627349
-237.14193008287515,28.99394174406297,0.21873872692105656
-282.38742776537424,110.75827634838384,0.37397253547223197
-242.96015951501576,81.48065468841915,0.3518688655845732
-235.1229487964975,-59.32142534692173,0.7332815698629115
-440.56706472242115,325.766015009355,0.4956688376448657
-218.10114923019438,-71.08060675311138,1.8777534788215537
-259.1154294844617,5.406714485448439,0.2148472480889549
-84.96631180808934,-6.859521456476212,0.492289727510253
-254.11179145387518,-7.131958990740157,0.36296756398816954
-197.04536752659007,44.13148490313647,0.306149991534134
-336.92541974166147,128.3921038144425,0.3453450477325158
-246.20899860308657,75.96743392029273,0.0980020874945447
-414.9052249179577,257.2114336817789,0.2530496176055378
-116.01711206421693,-18.233856109672065,0.6821718179724588
-201.4892447024112,-30.49519060439273,0.8546196126714894
-247.41430785638855,0.6112699187072056,0.355214152745965
-491.3967081995314,263.40717865526943,0.2936886365766614
-290.4048121561897,88.63339810045218,0.30143082531457543
-126.4587134253264,5.051534790648596,0.649026133533223
-249.5013072893165,33.68093519704297,0.13240701042487898
-177.60842881152988,-104.67608002438902,0.6348702814805809
-447.4621049515135,304.1101372064684,0.42610336440022123
-440.11688826164215,305.71893853415776,0.5503399976906703
-335.13178867772945,171.47852069698237,0.3821138391610038
-250.74165334346847,-13.337387737581068,0.3480799552294549
-152.7694867012612,-64.39344162133199,0.9868439933456119
-285.4283595345477,33.73192401014786,0.3091497287008562
-158.72039934932843,-48.54828367807802,0.707735278022201
-214.33539181787108,129.44950480600735,0.3267019366076775
-98.60284258419675,138.07780365379517,0.16699200911820664
-338.04399730924246,218.4300041862875,0.26615144144546554
-492.70537166591777,328.4095604055699,0.23181877801565065
-400.9942296797035,150.75007776211928,0.5602630576369815
-149.33255683933373,20.562423010292317,0.373227220683242
-194.1788360135897,184.55013640148718,0.19979653032036274
-209.42770286907276,48.47914171316526,0.38590909689377767
-345.6416331064053,76.88281524614119,0.6759701528872932
-244.0668709042068,48.52339743068266,0.40806255058611834
-444.91681509545776,270.9657961236723,0.3239005806749437
-214.20063237545716,-6.1028277979114,0.33294281138227805
-366.0790718627487,178.21025728648073,0.5712158040887233
-509.7770345218662,302.4799084439102,0.18055262942025777
-187.56175622565726,217.30287916973944,0.2405912189211263
-437.627720370119,252.86954179996562,0.24732091637249481
-389.2236853386407,248.8107048757507,0.2585645560033609
-309.59116611796725,240.57179786789234,0.1792363470079514
-286.9965153497464,229.8133336808921,0.1559427608311828
-398.09094959394855,336.8598314433956,0.14577084133553722
-408.2564670264334,331.57411092430203,0.3023973816808545
-266.9313192435095,209.06164799115663,0.044448156778502466
-373.10529231739474,114.0260326168247,0.32234600932724267
-224.95864990847625,-70.62165794577771,0.5624194581531321
-229.2383649426403,-9.410305922707355,0.4884630779346386
-182.01968181943818,109.82593316483477,0.09974279602002152
-232.1319558040166,43.82570325930155,0.21237597670498212
-233.5287920324778,81.81037167026537,0.36170387290475825
-247.16411509142577,20.579180863500763,0.16286439623566334
-101.84308230254763,142.22378202406492,0.194165093815638
-259.84574647262986,135.83225381256187,0.09209633905741013
-282.2876116703503,241.6958642763212,0.068799173561745
-90.17524514084445,68.5834769505937,0.6328303820251395
-417.5560507096992,249.79879826630608,0.18614265998398333
-211.8225555572689,21.20059249325559,0.6880809334015916
-193.96144497971562,177.9693620708796,0.1617250323049847
-365.86388180887,111.37923938916462,0.27282945808447484
-172.35759030883466,76.15739687816077,0.37156373059692804
-385.0739818429289,333.4918102567119,0.3240492294180292
-472.843005074181,312.51005501265695,0.385739748674639
-324.10594960280105,256.79262901601714,0.17198943293449437
-191.27412765810098,-21.638140860952017,1.178546148095251
-258.7802769006019,225.8684370864946,0.16843870666940156
-249.94908424031217,227.05218387591023,0.056642023616266676
-284.01353014243136,68.8638757091881,0.17921393175959965
-454.88407990136506,302.3658577316094,0.3895979867740969
-198.74853835128846,-23.32202239234501,0.8357199609577017
-351.6190920999186,181.27205128923285,0.14026046274950327
-151.28124658621755,-6.630842655633679,0.6845291355091337
-469.23594083607844,308.37135588818256,0.5758369613658653
-351.5086877580991,125.65507179162277,0.3065697274377869
-107.38688362430851,22.6644899380604,0.5543528422704219
-174.64498560848284,142.20221064004747,0.27650555641508384
-192.29773678492467,58.53444975578925,0.5892442605370076
-379.79940628706856,216.8283720939967,0.43157115338130503
-287.16509663325763,237.0506088554188,0.038938883551570797
-249.44653103060452,13.331336863573554,0.3140527877771245
-356.34166875982316,168.84078979338435,0.39745481448606823
-281.55342534287524,180.92288343231294,0.29365207333527843
-241.96135871120933,239.3713396884393,0.10226702528187559
-206.5485173740885,-4.61087225059478,0.45932987461041086
-232.56225909936833,225.31250486129994,0.1571866820739244
-244.07956019128017,95.21228696005154,0.5539407935913916
-178.0907067851021,-85.82617045814844,0.47423758280779654
-389.8409216683865,268.5890208019003,0.2229193113618822
-238.56967143989218,87.45213841638174,0.1967084724078786
-212.66856296125079,122.03559965194442,0.2951682490174752
-289.6355753074588,109.53880029288153,0.2685429779973787
-367.3707424441246,268.1314049463153,0.2088196448935969
-309.09411299787365,71.69807964651397,0.6427367602930603
-357.75228883435625,93.20212682915668,0.3278608041237961
-149.53478568697255,40.561085088328014,0.7200594362438816
-399.6530382011251,279.52698413077286,0.27993630255222623
-359.2436120660396,179.7749500739035,0.2583310350161083
-487.55515797836443,289.2871158647239,0.4573215569394432
-257.9463294977005,173.6413614221344,0.0680059411494942
-217.28525390464267,66.59988837118561,0.26495788725720426
-161.5550188620821,-55.65320971589098,0.9233940269835332
-459.9000761025278,288.1656746889466,0.48195187748529844
-248.8900370410023,-37.044009553452135,0.63343455665751
-385.21685521834405,310.94626286973124,0.14276342682486942
-364.15656914422436,167.87467442925254,0.3109851099377906
-208.90362175125097,-32.09033021343592,1.0983612887802174
-229.3801651952042,10.712820045685698,0.06928337188761027
-501.530655607703,314.43401980895675,0.5165916892442972
-222.79503066550177,70.75023118980513,0.2198519249302105
-291.4305978520018,122.8143543761566,0.3741023295583431
-155.51115921183074,143.73971808174366,0.1486062349295394
-383.4679053647594,328.6390681565229,0.38776165927669826
-234.06701678906802,57.41508666282413,0.4105329026118711
-454.86264388452105,282.6173491313974,0.35823814029295775
-329.02836615105036,206.41529633012712,0.14584430795700115
-447.4857742069127,283.9835947770034,0.4354712355576551
-239.1950453449786,-37.532153948559,0.6514118535222446
-144.4673622469952,35.09293427881527,0.8753177047943286
-108.21163643588201,63.48109720757462,1.0302960031247013
-267.650379258911,58.06329821555482,0.4295602701856543
-197.43298672762748,63.80077364631733,0.4164957271438735
-426.27375171157155,189.36651414145055,0.911747000814854
-240.981955875528,132.73850323906518,0.25849620810322366
-293.14470434880104,206.69471265338035,0.15535138602390564
-161.11897086042248,-15.461057090759606,0.2571141734071096
-138.2410678338972,-78.03875554342021,0.8710960981408514
-409.9284489647283,271.57706063220155,0.47383698196267177
-321.1032474528692,210.93331777955606,0.18948641955474146
-306.66269666746365,99.3489014140958,0.5824517112189695
-271.80656983119803,242.1937215883389,0.12175296364118901
-206.1340419026532,152.74203075505073,0.3647487700761033
-475.18083626893883,284.8982328571523,0.3155062895753474
-121.92167873481469,39.55498105011907,1.1349320784280836
-105.03476034609682,146.0311467230567,0.23309177493533084
-96.46093620667675,-7.081557269864585,0.6172038015328049
-202.24614997431306,49.797348572332496,0.2489848080404495
-490.6689755882703,310.84733277353195,0.5983345088293606
-175.34118707952578,-78.7907071445433,0.4497712555550592
-133.7934829990572,-16.32524925498258,0.5757672059407458
-220.7182915985102,241.99563459303445,0.030668589653116314
-324.3347912686412,62.077511415193555,0.4863862200211458
-141.78821162124922,22.08951544759227,0.4016499410708183
-368.6027605543208,279.2207558034749,0.2350940017539967
-400.77415793418464,259.90735814863683,0.2457876566553513
-203.53881082579537,-37.50190573249969,1.3522844134657463
-219.79418645836182,39.54411825669268,0.5297742652793034
-305.7423568565111,86.21477303511841,0.31571473344839407
-432.1284229720827,246.60124915198924,0.2256278040191027
-127.82333297612296,105.42853954423252,0.48147201841849974
-90.32854362718778,60.72117017288339,0.662393838089229
-349.15910131659007,253.57696263830317,0.3342123767688173
-419.1174767066478,201.976512583161,1.0563775255853871
-185.73257197098363,209.98642193493376,0.2330868535985829
-452.6248172167844,309.31042001791224,0.22760001778904299
-353.1525053624175,194.56835130076323,0.24206775240699918
-399.47644690620103,219.34981984700158,0.25488664724510857
-270.30790221937144,106.36208351221458,0.22787171798448475
-162.24672630559388,44.686420332405106,0.5724712763103182
-281.0377686391485,217.10341271388498,0.1415702394384813
-256.87692618511574,238.97648884755552,0.18841975715282355
-180.94406817873366,-93.61483385063596,0.4951049584659347
-112.6127578840917,88.51430475555988,0.4134769109571045
-234.7064350921036,168.00701766545188,0.12769734935095414
-268.0256592781702,18.36793830302298,0.2805491379157524
-78.3686829487992,114.58610041992463,0.6230596032231747
-422.49814304082895,255.54338427518547,0.6984774038204467
-94.50409217282217,15.51238010646217,0.45411446024727714
-214.76592549572553,73.95928325237918,0.24395621908480433
-194.70369923692613,71.57775578774329,0.5580904812553867
-194.27871409482438,11.316291557014102,0.4009553274753872
-437.63956441605774,292.78334617867574,0.35228880831584947
-391.62078239031206,307.10632239622925,0.25467672035727623
-488.0428151149542,252.51395657816602,0.40107179663197745
-313.91499509157666,97.88684402038753,0.2739215453696191
-237.75224971491892,139.73781853840055,0.42275325766391725
-134.72971219267666,-36.9836169672096,0.6327685353535347
-182.8005220264372,-105.74382398345551,0.5355894353461486
-432.47756211606617,361.56249002148286,0.24486798815729321
-302.0779853909605,231.03329947318943,0.09623395321607595
-506.6638186372904,280.0676226977908,0.4960494453023351
-382.4347077762892,323.71170337128797,0.2248982542498335
-255.98460351134358,-36.10895787154277,0.4071581829154458
-124.74440299491611,52.593511248433934,0.5484597524761821
-199.14485238262895,-3.0708411770161197,0.6177789209693227
-186.06441353700228,-27.370353177607594,0.7502698816289812
-226.2632048532441,-42.0366110586238,0.9465266418574065
-228.66578766860744,-59.66697548867684,0.6780248864839519
-193.579022214003,86.39135774798477,0.23943704734234963
-429.8089017369201,334.1376909449629,0.5462520835829173
-468.3124672821,300.77953695206986,0.4458567425391553
-130.0253160158249,78.18431619769089,0.6296794557601192
-258.77106030655887,101.31218141792394,0.36573555939870084
-270.0643672862153,73.0563605779278,0.37188284768609065
-108.85325233307724,-19.253756358922463,0.5019685557816387
-380.5136973857184,175.5731202868097,0.32753987764141734
-277.1685822301432,125.74261987979405,0.5697262574801061
-290.3342782412134,178.04637191327325,0.10561167561801584
-415.0924584128242,277.0637675243272,0.2932294103179881
-161.60751543025174,25.941997848880547,0.2822473359518819
-223.92570831616214,-54.10702649677564,0.8801971851070957
-146.12306158681483,145.9468045028817,0.20369994433029537
-223.1142639507764,-65.44423683616704,1.06865536935676
-450.21591935856407,296.7965401215839,0.49255222585320524
-382.623123079025,189.29637143794952,0.03927551738645446
-333.4527779381617,258.70245792766383,0.1921045157572929
-110.00381857815688,75.7033092034491,0.5731011212975076
-242.61001649888755,145.69499460759604,0.27001490178744103
-361.595091692191,105.74413801981517,0.18464453083443322
-219.2954695522503,237.89470754053465,0.08501290962404409
-212.77893390373956,173.04740774391493,0.24918147322938816
-126.95425767116593,-35.88803089275817,0.42644310068892566
